SetID,SweepID,gamma_M,psi_M
pHFC_S.pB10-A,317,1.1638212395028784e-17,0.23373825503355702
pHFC_S.pB10-A,318,1.316975069780635e-17,0.23373825503355702
pHFC_S.pB10-A,319,1.4902832802437602e-17,0.23373825503355702
pHFC_S.pB10-A,320,1.6863980999610257e-17,0.23373825503355702
pHFC_S.pB10-A,321,1.9083207798499634e-17,0.23373825503355702
pHFC_S.pB10-A,322,2.1594475224393132e-17,0.23373825503355702
pHFC_S.pB10-A,323,2.4436214557889586e-17,0.23373825503355702
pHFC_S.pB10-A,324,2.7651914469525896e-17,0.23373825503355702
pHFC_S.pB10-A,325,3.12907865503701e-17,0.23373825503355702
pHFC_S.pB10-A,326,3.5408518423557e-17,0.23373825503355702
pHFC_S.pB10-A,327,4.006812596203487e-17,0.23373825503355702
pHFC_S.pB10-A,328,4.534091765447595e-17,0.23373825503355702
pHFC_S.pB10-A,329,5.1307585877559346e-17,0.23373825503355702
pHFC_S.pB10-A,330,5.805944177495565e-17,0.23373825503355702
pHFC_S.pB10-A,331,6.569981264103561e-17,0.23373825503355702
pHFC_S.pB10-A,332,7.434562319421266e-17,0.23373825503355702
pHFC_S.pB10-A,333,8.412918493900786e-17,0.23373825503355702
pHFC_S.pB10-A,334,9.520022100040295e-17,0.23373825503355702
pHFC_S.pB10-A,335,1.0772815741762159e-16,0.23373825503355702
pHFC_S.pB10-A,336,1.2190471596223223e-16,0.23373825503355702
pHFC_S.pB10-A,337,1.3794684815988203e-16,0.23373825503355702
pHFC_S.pB10-A,338,1.5610005541656833e-16,0.23373825503355702
pHFC_S.pB10-A,339,1.7664214605913937e-16,0.23373825503355702
pHFC_S.pB10-A,340,1.9988748678603223e-16,0.23373825503355702
pHFC_S.pB10-A,341,2.261918135905093e-16,0.23373825503355702
pHFC_S.pB10-A,342,2.5595767578052644e-16,0.23373825503355702
pHFC_S.pB10-A,343,2.896405964080313e-16,0.23373825503355702
pHFC_S.pB10-A,344,3.2775604338403796e-16,0.23373825503355702
pHFC_S.pB10-A,345,3.7088731796224507e-16,0.23373825503355702
pHFC_S.pB10-A,346,4.1969448131288573e-16,0.23373825503355702
pHFC_S.pB10-A,347,4.749244557950137e-16,0.23373825503355702
pHFC_S.pB10-A,348,5.3742245551243765e-16,0.23373825503355702
pHFC_S.pB10-A,349,6.081449210812605e-16,0.23373825503355702
pHFC_S.pB10-A,350,6.881741565567563e-16,0.23373825503355702
pHFC_S.pB10-A,351,7.787348925163851e-16,0.23373825503355702
pHFC_S.pB10-A,352,8.812130287727449e-16,0.23373825503355702
pHFC_S.pB10-A,353,9.971768435462681e-16,0.23373825503355702
pHFC_S.pB10-A,354,1.1284009936731628e-15,0.23373825503355702
pHFC_S.pB10-A,355,1.2768936731366209e-15,0.23373825503355702
pHFC_S.pB10-A,356,1.4449273455430811e-15,0.23373825503355702
pHFC_S.pB10-A,357,1.6350735208590708e-15,0.23373825503355702
pHFC_S.pB10-A,358,1.8502421086159576e-15,0.23373825503355702
pHFC_S.pB10-A,359,2.093725949825771e-15,0.23373825503355702
pHFC_S.pB10-A,360,2.3692512091041713e-15,0.23373825503355702
pHFC_S.pB10-A,361,2.6810343981783728e-15,0.23373825503355702
pHFC_S.pB10-A,362,3.033846903441491e-15,0.23373825503355702
pHFC_S.pB10-A,363,3.4330880050533214e-15,0.23373825503355702
pHFC_S.pB10-A,364,3.88486750503831e-15,0.23373825503355702
pHFC_S.pB10-A,365,4.396099228883076e-15,0.23373825503355702
pHFC_S.pB10-A,366,4.974606831538704e-15,0.23373825503355702
pHFC_S.pB10-A,367,5.629243527034554e-15,0.23373825503355702
pHFC_S.pB10-A,368,6.37002757398997e-15,0.23373825503355702
pHFC_S.pB10-A,369,7.208295590432233e-15,0.23373825503355702
pHFC_S.pB10-A,370,8.156876044179993e-15,0.23373825503355702
pHFC_S.pB10-A,371,9.23028557380901e-15,0.23373825503355702
pHFC_S.pB10-A,372,1.0444951144605953e-14,0.23373825503355702
pHFC_S.pB10-A,373,1.1819461439282893e-14,0.23373825503355702
pHFC_S.pB10-A,374,1.3374851330620191e-14,0.23373825503355702
pHFC_S.pB10-A,375,1.5134923789475584e-14,0.23373825503355702
pHFC_S.pB10-A,376,1.7126614154492668e-14,0.23373825503355702
pHFC_S.pB10-A,377,1.9380402338123172e-14,0.23373825503355702
pHFC_S.pB10-A,378,2.193077927717551e-14,0.23373825503355702
pHFC_S.pB10-A,379,2.4816774766233653e-14,0.23373825503355702
pHFC_S.pB10-A,380,2.8082554751665567e-14,0.23373825503355702
pHFC_S.pB10-A,381,3.1778097226933964e-14,0.23373825503355702
pHFC_S.pB10-A,382,3.595995707280051e-14,0.23373825503355702
pHFC_S.pB10-A,383,4.0692131547185746e-14,0.23373825503355702
pHFC_S.pB10-A,384,4.604703966974233e-14,0.23373825503355702
pHFC_S.pB10-A,385,5.210663048919257e-14,0.23373825503355702
pHFC_S.pB10-A,386,5.896363719384428e-14,0.23373825503355702
pHFC_S.pB10-A,387,6.672299625761448e-14,0.23373825503355702
pHFC_S.pB10-A,388,7.55034533395174e-14,0.23373825503355702
pHFC_S.pB10-A,389,8.543938051256361e-14,0.23373825503355702
